timestamp,rpm
2026-05-16 13:20:00,2034.2885
,
2026-05-17 07:20:00,1572.6667
2026-05-17 07:40:00,1982.8333
2026-05-17 08:00:00,2602.85
2026-05-17 08:20:00,2218.35
2026-05-17 08:40:00,2175.0917
,
2026-05-17 09:40:00,2637.3333
2026-05-17 10:00:00,1719.975
2026-05-17 10:20:00,1983.7414
,
2026-05-17 11:20:00,883.75
2026-05-17 11:40:00,2563.3667
2026-05-17 12:00:00,2283.3036
,
2026-05-18 08:20:00,2036.6167
2026-05-18 08:40:00,2321.025
2026-05-18 09:00:00,2646.3083
2026-05-18 09:20:00,2076.037
,
2026-05-18 10:00:00,2553.7164
2026-05-18 10:20:00,2416.425
2026-05-18 10:40:00,2122.2833
2026-05-18 11:00:00,2621.9083
2026-05-18 11:20:00,2566.0833
2026-05-18 11:40:00,2022.5583
2026-05-18 12:00:00,2315.3684
,
2026-05-19 07:00:00,2606.5
2026-05-19 07:20:00,1923.1333
2026-05-19 07:40:00,2779.725
2026-05-19 08:00:00,2335.8417
2026-05-19 08:20:00,1608.0
,
2026-05-19 09:00:00,2341.7451
2026-05-19 09:20:00,2517.3417
2026-05-19 09:40:00,1985.6833
2026-05-19 10:00:00,2682.35
2026-05-19 10:20:00,2031.0083
2026-05-19 10:40:00,2778.3
2026-05-19 11:00:00,2184.3243
,
2026-05-20 07:20:00,2531.8889
2026-05-20 07:40:00,1460.5417
2026-05-20 08:00:00,2060.7
2026-05-20 08:20:00,2467.75
2026-05-20 08:40:00,2191.7083
2026-05-20 09:00:00,2346.4167
2026-05-20 09:20:00,1828.2459
,
2026-05-20 11:40:00,2496.6364
2026-05-20 12:00:00,2135.6167
2026-05-20 12:20:00,1544.9
2026-05-20 12:40:00,2212.6979
,
2026-05-20 13:40:00,1842.3415
2026-05-20 14:00:00,2156.9167
2026-05-20 14:20:00,2590.925
2026-05-20 14:40:00,2003.2358
,
2026-05-21 06:00:00,2465.0513
2026-05-21 06:20:00,2049.4083
2026-05-21 06:40:00,2582.9417
2026-05-21 07:00:00,1754.6049
,
2026-05-21 08:20:00,2219.0215
2026-05-21 08:40:00,2739.4083
2026-05-21 09:00:00,2202.2083
2026-05-21 09:20:00,738.2
,
2026-05-21 10:40:00,861.5
2026-05-21 11:00:00,2375.6583
2026-05-21 11:20:00,2474.4417
2026-05-21 11:40:00,2493.283
,
2026-05-21 12:20:00,2483.4722
2026-05-21 12:40:00,2573.1167
2026-05-21 13:00:00,2566.0769
,
2026-05-22 07:40:00,2487.3636
2026-05-22 08:00:00,1821.2667
2026-05-22 08:20:00,2403.575
2026-05-22 08:40:00,2718.1917
2026-05-22 09:00:00,2075.525
2026-05-22 09:20:00,2750.8583
2026-05-22 09:40:00,2187.5915
,
2026-05-22 11:20:00,2495.3739
2026-05-22 11:40:00,2303.1167
2026-05-22 12:00:00,2036.8
,
2026-05-22 12:40:00,2445.8125
2026-05-22 13:00:00,2474.1167
2026-05-22 13:20:00,2386.0583
2026-05-22 13:40:00,2268.3438
,
2026-05-23 07:00:00,1882.0
2026-05-23 07:20:00,2682.8333
2026-05-23 07:40:00,1938.65
2026-05-23 08:00:00,1764.0917
2026-05-23 08:20:00,2610.2417
2026-05-23 08:40:00,1007.5
,
2026-05-23 10:00:00,2036.3482
2026-05-23 10:20:00,1552.5167
2026-05-23 10:40:00,1734.5
,
2026-05-23 11:00:00,1719.7586
2026-05-23 11:20:00,1484.775
2026-05-23 11:40:00,2300.025
2026-05-23 12:00:00,690.0
,
2026-05-24 06:00:00,2233.8333
2026-05-24 06:20:00,2750.75
2026-05-24 06:40:00,2783.0667
2026-05-24 07:00:00,2192.15
2026-05-24 07:20:00,2131.6667
,
2026-05-24 09:40:00,2323.8833
2026-05-24 10:00:00,2740.1417
2026-05-24 10:20:00,2041.6909
,
2026-05-24 11:40:00,2280.1316
2026-05-24 12:00:00,2335.4444
,
2026-05-24 12:20:00,2201.5294
,
2026-05-24 13:20:00,2102.2078
2026-05-24 13:40:00,2307.3204
,
2026-05-25 06:20:00,2607.3519
2026-05-25 06:40:00,2737.6583
2026-05-25 07:00:00,2455.6
2026-05-25 07:20:00,1988.3667
2026-05-25 07:40:00,1752.7115
,
2026-05-25 10:00:00,2520.6727
2026-05-25 10:20:00,2323.8833
2026-05-25 10:40:00,1858.2
,
2026-05-26 08:20:00,2304.9744
2026-05-26 08:40:00,1036.875
2026-05-26 09:00:00,2315.0083
2026-05-26 09:20:00,1975.4
,
2026-05-26 09:40:00,3038.2308
2026-05-26 10:00:00,2706.9917
2026-05-26 10:20:00,1545.4
2026-05-26 10:40:00,2086.6417
2026-05-26 11:00:00,2128.675
2026-05-26 11:20:00,2458.5167
2026-05-26 11:40:00,2470.9417
2026-05-26 12:00:00,2415.6636
,
2026-05-27 06:40:00,2144.9643
2026-05-27 07:00:00,2406.7583
2026-05-27 07:20:00,2861.7333
2026-05-27 07:40:00,2574.7667
2026-05-27 08:00:00,2459.5
2026-05-27 08:20:00,1924.5417
,
2026-05-27 10:00:00,1764.1071
2026-05-27 10:20:00,2512.3
2026-05-27 10:40:00,2073.0417
2026-05-27 11:00:00,2241.3455
,
2026-05-27 11:20:00,2525.5333
2026-05-27 11:40:00,2513.9083
2026-05-27 12:00:00,2481.85
2026-05-27 12:20:00,1738.0
,
2026-05-28 06:20:00,2360.5
2026-05-28 06:40:00,2069.5
2026-05-28 07:00:00,2167.5294
,
2026-05-28 09:20:00,1542.5909
2026-05-28 09:40:00,2349.3917
2026-05-28 10:00:00,2241.2535
,
2026-05-28 11:00:00,1785.1579
2026-05-28 11:20:00,2224.4667
