timestamp,speed_kmh,rpm,coolant_c,engine_load_pct,oil_temp_c,runtime_min,throttle_pct,intake_air_c,maf_gps,fuel_rate_lph
2026-05-20 12:40:00,47.2906,2212.6979,94.676,34.8479,88.3979,57.6667,17.0927,37.6698,18.0809,4.2756
,,,,,,,,,,
2026-05-20 13:40:00,23.2878,1842.3415,95.0366,35.7659,91.361,121.6667,15.0122,40.8585,17.9183,4.4022
2026-05-20 14:00:00,26.8033,2156.9167,94.6358,31.5708,91.715,141.6667,13.86,38.15,16.4584,3.8864
2026-05-20 14:20:00,35.4775,2590.925,94.2167,32.2925,91.9958,161.6667,15.195,37.1675,20.8007,4.8671
2026-05-20 14:40:00,28.7604,2003.2358,94.2679,31.7415,92.2821,179.3333,12.9679,39.3991,16.4992,3.9577
,,,,,,,,,,
2026-05-21 06:00:00,27.9167,2465.0513,74.2615,35.1128,47.8385,12.8333,17.7603,32.3718,19.6976,4.5783
2026-05-21 06:20:00,27.2083,2049.4083,92.8217,32.79,73.0975,32.8333,14.7167,33.9308,15.5755,3.68
2026-05-21 06:40:00,41.1,2582.9417,93.4067,35.5717,85.265,52.8333,16.7208,32.1175,21.3787,4.9977
2026-05-21 07:00:00,12.3926,1754.6049,93.5235,33.0988,89.3309,66.3333,16.4086,32.9802,12.0867,2.8028
,,,,,,,,,,
2026-05-21 08:20:00,21.2097,2219.0215,79.8226,36.5989,65.7785,15.3333,17.8226,32.6645,17.9772,4.2056
2026-05-21 08:40:00,45.3067,2739.4083,93.5792,33.3975,81.7342,35.3333,15.8867,32.0933,21.9648,5.0687
2026-05-21 09:00:00,27.9808,2202.2083,93.9442,32.52,88.5783,55.3333,14.825,33.5975,17.0851,3.997
2026-05-21 09:20:00,0.41,738.2,93.89,23.59,89.94,57.0,5.32,39.87,2.829,0.935
,,,,,,,,,,
2026-05-21 10:40:00,5.4,861.5,38.45,54.85,46.5,0.1667,32.5,33.75,9.72,2.33
2026-05-21 11:00:00,38.0858,2375.6583,82.7133,35.8625,64.72,20.1667,18.1025,33.085,20.5168,4.8311
2026-05-21 11:20:00,30.8308,2474.4417,93.555,34.0583,82.6533,40.1667,15.9942,32.4358,18.9981,4.4141
2026-05-21 11:40:00,63.9321,2493.283,93.7208,37.7415,87.9585,49.0,19.5811,31.8302,21.4706,5.1379
,,,,,,,,,,
2026-05-21 12:20:00,28.175,2483.4722,93.7,32.4528,90.8361,100.1667,14.7917,32.3056,18.2992,4.2028
2026-05-21 12:40:00,35.2117,2573.1167,93.6825,33.8333,91.175,120.1667,16.1883,32.8633,20.3343,4.6952
2026-05-21 13:00:00,29.8066,2566.0769,93.5165,35.0615,91.7462,135.3333,16.7967,32.6022,21.613,5.0011
,,,,,,,,,,
2026-05-22 07:40:00,37.4985,2487.3636,71.3106,36.8333,45.3,10.8333,19.3576,31.3091,21.3359,4.9748
2026-05-22 08:00:00,17.7942,1821.2667,92.3033,29.9633,71.105,30.8333,13.0525,33.1608,12.0315,2.8054
2026-05-22 08:20:00,27.4,2403.575,93.4617,34.7925,85.0083,50.8333,16.375,31.8983,18.6061,4.3567
2026-05-22 08:40:00,34.3167,2718.1917,93.6892,34.6975,89.7242,70.8333,17.63,31.4442,22.0395,5.0812
2026-05-22 09:00:00,18.9717,2075.525,93.9433,32.075,91.1858,90.8333,14.3475,33.38,15.5398,3.6649
2026-05-22 09:20:00,41.4167,2750.8583,94.1058,35.9142,91.5325,110.8333,17.8592,31.1242,23.5972,5.5178
2026-05-22 09:40:00,30.9732,2187.5915,93.7803,33.6634,91.8648,122.6667,15.7817,31.5254,15.8613,3.6818
,,,,,,,,,,
2026-05-22 11:20:00,42.9757,2495.3739,81.1548,35.0183,64.827,19.0,16.4513,31.8461,20.7058,4.8414
2026-05-22 11:40:00,24.8283,2303.1167,93.43,33.9058,82.7083,39.0,16.265,31.7933,17.5167,4.0948
2026-05-22 12:00:00,39.063,2036.8,93.352,36.295,88.669,55.6667,19.062,31.365,16.7064,3.9693
,,,,,,,,,,
2026-05-22 12:40:00,23.5719,2445.8125,94.4656,31.6094,93.2312,99.0,14.6875,31.4156,16.6809,3.8469
2026-05-22 13:00:00,24.76,2474.1167,93.8325,34.39,92.615,119.0,16.9808,31.4233,19.3234,4.4933
2026-05-22 13:20:00,23.6467,2386.0583,93.6675,33.97,92.3175,139.0,16.4517,31.5608,17.8528,4.1412
2026-05-22 13:40:00,21.1156,2268.3438,93.3677,32.6479,92.1083,155.0,15.8573,31.3958,16.4281,3.7956
,,,,,,,,,,
2026-05-23 07:00:00,14.7833,1882.0,42.9333,52.2333,36.2,0.8333,29.05,36.2167,19.3917,4.6533
2026-05-23 07:20:00,33.8275,2682.8333,84.3242,33.305,58.7817,20.8333,16.1408,36.3933,20.5047,4.7608
2026-05-23 07:40:00,25.0992,1938.65,93.9308,30.6533,79.8892,40.8333,12.3858,38.99,14.2587,3.4188
2026-05-23 08:00:00,15.0667,1764.0917,94.2492,32.075,87.1117,60.8333,13.8158,38.7175,14.2013,3.4171
2026-05-23 08:20:00,38.46,2610.2417,94.08,34.1067,89.9517,80.8333,16.1842,36.2983,20.5578,4.7498
2026-05-23 08:40:00,5.6429,1007.5,93.7357,35.7929,90.9786,83.1667,18.9,36.2429,8.2407,1.9786
,,,,,,,,,,
2026-05-23 10:00:00,21.1027,2036.3482,82.8232,31.3339,67.9518,18.5,13.4277,38.1955,14.9086,3.5137
2026-05-23 10:20:00,18.46,1552.5167,94.4658,31.0033,83.2517,38.5,12.885,39.64,11.1668,2.7846
2026-05-23 10:40:00,80.15,1734.5,94.55,33.0,87.625,39.1667,15.725,35.925,12.6075,2.9475
,,,,,,,,,,
2026-05-23 11:00:00,11.8379,1719.7586,94.5379,34.5724,91.9,78.5,16.5103,36.5483,12.3955,2.9283
2026-05-23 11:20:00,17.6,1484.775,94.645,32.1058,91.8358,98.5,13.535,39.5133,12.0016,2.9818
2026-05-23 11:40:00,33.5408,2300.025,94.7542,32.4225,92.0067,118.5,14.72,37.1208,16.6632,3.8649
2026-05-23 12:00:00,1.0,690.0,94.7,29.6,92.0,118.6667,10.3,36.6,4.84,1.16
,,,,,,,,,,
2026-05-24 06:00:00,20.8583,2233.8333,44.9,46.4917,33.7667,1.8333,24.9917,32.5,22.3217,5.3583
2026-05-24 06:20:00,41.3742,2750.75,85.7158,34.2275,58.3133,21.8333,17.3025,32.1567,21.7094,4.9815
2026-05-24 06:40:00,36.0342,2783.0667,93.1967,34.5867,80.6383,41.8333,17.1225,31.8942,22.3878,5.203
2026-05-24 07:00:00,34.6808,2192.15,93.5358,33.3442,88.0583,61.8333,16.0417,32.2833,16.4448,3.8154
2026-05-24 07:20:00,20.5958,2131.6667,93.7417,33.2771,90.3458,69.8333,15.9646,32.2854,17.0254,4.0165
,,,,,,,,,,
2026-05-24 09:40:00,29.3267,2323.8833,80.6592,35.4217,60.16,19.8333,17.275,32.2975,19.0513,4.4483
2026-05-24 10:00:00,50.1983,2740.1417,93.4408,35.045,81.3617,39.8333,16.5875,31.8308,22.7088,5.2264
2026-05-24 10:20:00,25.5327,2041.6909,93.6991,32.8745,88.5464,58.1667,15.6982,32.4336,15.2865,3.5718
,,,,,,,,,,
2026-05-24 11:40:00,38.6868,2280.1316,77.5645,39.6447,64.3934,12.5,20.5289,32.0,21.0828,4.9103
2026-05-24 12:00:00,50.0644,2335.4444,92.9833,39.3878,79.0178,27.5,21.1933,32.4278,23.1931,5.4107
,,,,,,,,,,
2026-05-24 12:20:00,73.4882,2201.5294,93.7,37.1765,89.6412,46.5,20.1647,31.4176,19.3494,4.6194
,,,,,,,,,,
2026-05-24 13:20:00,19.2156,2102.2078,93.5416,34.7506,91.5896,112.5,17.4117,32.6273,15.9505,3.6912
2026-05-24 13:40:00,35.7272,2307.3204,93.6233,33.2796,91.8699,129.6667,16.1971,32.2388,17.9942,4.1627
,,,,,,,,,,
2026-05-25 06:20:00,39.4574,2607.3519,80.1417,36.4583,54.4722,17.8333,18.3324,34.5056,21.8749,5.1006
2026-05-25 06:40:00,45.0408,2737.6583,93.5033,32.7067,78.4783,37.8333,14.7742,34.6042,20.679,4.7157
2026-05-25 07:00:00,35.35,2455.6,93.7083,34.3067,87.3833,57.8333,16.1833,34.8225,19.1111,4.4029
2026-05-25 07:20:00,18.4475,1988.3667,93.9908,34.185,90.125,77.8333,16.4717,35.3708,15.0251,3.5184
2026-05-25 07:40:00,13.5019,1752.7115,93.9673,30.4577,91.225,86.5,14.1442,37.1731,12.0756,2.8908
,,,,,,,,,,
2026-05-25 10:00:00,33.4855,2520.6727,80.2518,35.6191,60.6145,18.1667,18.1918,34.4973,20.8135,4.8307
2026-05-25 10:20:00,44.575,2323.8833,93.46,34.38,80.8467,38.1667,17.515,34.5425,18.5056,4.3196
2026-05-25 10:40:00,88.76,1858.2,93.9,32.57,86.45,39.8333,16.03,34.07,13.688,3.244
,,,,,,,,,,
2026-05-26 08:20:00,22.5731,2304.9744,74.1051,35.9744,47.3654,12.8333,18.2538,31.0679,18.2441,4.2245
2026-05-26 08:40:00,4.0675,1036.875,93.5825,23.8858,72.5775,32.8333,5.2183,38.2083,5.2457,1.4932
2026-05-26 09:00:00,36.1333,2315.0083,93.74,35.8483,85.4133,52.8333,18.0075,31.2358,18.6009,4.3442
2026-05-26 09:20:00,94.2,1975.4,93.5,37.24,88.88,53.6667,15.86,30.04,15.602,3.744
,,,,,,,,,,
2026-05-26 09:40:00,39.1231,3038.2308,93.6538,41.9077,91.7846,92.8333,22.3769,30.7462,30.6046,7.2231
2026-05-26 10:00:00,45.8075,2706.9917,93.6092,34.3067,91.7692,112.8333,15.7692,30.9525,20.9209,4.8092
2026-05-26 10:20:00,12.975,1545.4,93.8492,27.6408,91.96,132.8333,9.0758,35.8542,10.3986,2.5992
2026-05-26 10:40:00,19.9275,2086.6417,93.6175,34.7575,92.0742,152.8333,17.1033,31.1375,16.2717,3.7803
2026-05-26 11:00:00,23.89,2128.675,93.6225,35.6308,92.2208,172.8333,17.7267,31.3075,17.2337,4.0418
2026-05-26 11:20:00,33.4217,2458.5167,93.3017,33.8458,92.1567,192.8333,16.28,31.1358,18.2445,4.2016
2026-05-26 11:40:00,26.3175,2470.9417,93.4733,34.2108,92.0108,212.8333,15.9792,32.1258,20.2148,4.7641
2026-05-26 12:00:00,33.4561,2415.6636,93.7495,33.5112,92.0075,230.6667,15.7963,31.3822,17.9247,4.1212
,,,,,,,,,,
2026-05-27 06:40:00,22.8274,2144.9643,77.4286,34.3,52.3298,13.8333,17.2619,37.4071,16.8226,3.8961
2026-05-27 07:00:00,29.5875,2406.7583,93.5208,35.3275,75.6917,33.8333,16.7908,37.1575,19.451,4.5284
2026-05-27 07:20:00,43.7917,2861.7333,94.31,34.25,86.8108,53.8333,16.875,37.155,23.8069,5.5097
2026-05-27 07:40:00,34.9,2574.7667,94.0458,33.8833,89.9075,73.8333,16.5025,37.1133,19.8236,4.5875
2026-05-27 08:00:00,25.0842,2459.5,93.9808,33.4925,90.9158,93.8333,16.4567,37.4033,18.0344,4.1618
2026-05-27 08:20:00,14.8042,1924.5417,94.0292,31.9833,91.1708,97.8333,15.3792,37.3208,12.9362,2.9888
,,,,,,,,,,
2026-05-27 10:00:00,12.4595,1764.1071,78.2071,35.4798,61.9512,13.8333,17.519,37.181,12.884,3.014
2026-05-27 10:20:00,24.0717,2512.3,93.7075,34.1233,79.7642,33.8333,16.6375,37.655,19.1238,4.4364
2026-05-27 10:40:00,33.5483,2073.0417,94.28,33.31,88.2742,53.8333,16.6817,37.0467,15.0242,3.4961
2026-05-27 11:00:00,43.44,2241.3455,94.3891,39.8091,90.0218,63.0,20.0564,37.0309,19.8813,4.7616
,,,,,,,,,,
2026-05-27 11:20:00,42.1524,2525.5333,94.1067,33.1886,91.2733,93.8333,16.2829,37.1124,19.0192,4.4481
2026-05-27 11:40:00,31.1092,2513.9083,94.0842,34.225,91.62,113.8333,16.7842,37.2525,19.8343,4.5799
2026-05-27 12:00:00,30.5242,2481.85,94.1275,33.9517,91.7867,133.8333,16.5967,37.1175,18.7944,4.3564
2026-05-27 12:20:00,15.7,1738.0,94.1,41.4,91.7,134.0,24.8,39.6,15.48,3.72
,,,,,,,,,,
2026-05-28 06:20:00,26.8592,2360.5,81.9717,33.5417,57.6442,19.8333,16.615,37.0433,17.6603,4.0735
2026-05-28 06:40:00,18.985,2069.5,93.7158,33.9125,80.4367,39.8333,16.3225,37.495,15.1226,3.5265
2026-05-28 07:00:00,19.8745,2167.5294,94.1608,34.4147,87.8892,56.8333,17.2441,37.4833,16.2524,3.7859
,,,,,,,,,,
2026-05-28 09:20:00,13.5182,1542.5909,73.9561,29.2364,55.8258,10.8333,10.9848,41.4076,10.4292,2.6018
2026-05-28 09:40:00,32.565,2349.3917,93.3617,34.3283,76.025,30.8333,16.5975,36.9492,17.7017,4.1051
2026-05-28 10:00:00,38.4577,2241.2535,94.0634,32.3155,85.5437,42.6667,14.7127,37.4831,16.5503,3.8723
,,,,,,,,,,
2026-05-28 11:00:00,12.5789,1785.1579,61.1211,38.1211,59.6789,3.0,20.3684,37.0263,13.9674,3.2884
2026-05-28 11:20:00,41.2608,2224.4667,89.6833,33.6875,74.1317,23.0,15.1358,38.5233,18.4097,4.3401
2026-05-28 11:40:00,35.9278,2028.9175,94.1742,38.0649,85.6876,39.1667,19.7588,37.701,17.6231,4.2245
,,,,,,,,,,
2026-05-28 13:00:00,3.8,934.0,94.0,31.6667,91.6,104.1667,14.8,37.6,7.1533,1.7167
,,,,,,,,,,
2026-05-29 06:00:00,11.325,1703.3889,60.5278,37.575,39.0528,5.8333,18.9194,32.0889,13.5747,3.2219
2026-05-29 06:20:00,33.2958,2288.7583,90.3983,32.3575,64.8858,25.8333,15.165,32.5325,17.2452,4.0386
2026-05-29 06:40:00,28.8925,1947.5917,93.5983,30.4333,82.6925,45.8333,12.4492,34.9667,15.2465,3.6912
2026-05-29 07:00:00,0.4167,719.1667,93.9333,24.7167,86.8167,46.8333,4.8333,40.5833,2.8833,1.0133
,,,,,,,,,,
2026-05-29 07:20:00,20.9143,2286.2143,77.2262,36.7071,71.0762,6.8333,17.7762,31.8381,17.5507,4.1071
2026-05-29 07:40:00,8.55,1357.75,92.4725,27.6108,81.3692,26.8333,9.4167,36.1625,8.4915,2.175
2026-05-29 08:00:00,12.1155,1666.5636,93.95,31.1436,87.7109,45.1667,13.4255,34.2218,11.3835,2.7323
,,,,,,,,,,
2026-05-29 10:00:00,7.4348,1325.9375,80.5768,29.7884,61.8018,18.5,11.6366,35.6018,8.6676,2.1842
2026-05-29 10:20:00,14.2433,1508.7417,93.58,31.27,80.8367,38.5,12.9858,35.5042,11.1364,2.7658
2026-05-29 10:40:00,72.4964,2363.3929,93.6571,40.1036,86.7107,43.1667,22.0893,30.9036,21.7682,5.2129
,,,,,,,,,,
2026-05-29 11:20:00,26.1955,2077.0112,93.3955,31.127,91.1281,98.5,13.4292,33.473,15.5321,3.6716
2026-05-29 11:40:00,10.835,1493.3083,94.1608,29.445,91.37,118.5,11.2342,35.5817,10.2214,2.5317
2026-05-29 12:00:00,34.0237,2556.1184,93.6539,33.9,91.4382,131.1667,16.5079,31.6105,20.2246,4.6903
,,,,,,,,,,
2026-05-30 06:40:00,35.3544,2519.8444,78.0833,36.8633,52.5578,14.8333,18.0544,35.54,21.0534,4.9059
2026-05-30 07:00:00,26.0958,2304.6833,93.7317,33.9342,76.8983,34.8333,16.28,36.0358,16.6856,3.83
2026-05-30 07:20:00,34.37,2762.6667,94.17,33.8617,87.2275,54.8333,16.4825,35.9308,22.0959,5.146
2026-05-30 07:40:00,41.355,2566.5333,94.08,35.5308,90.5125,74.8333,17.9042,35.61,21.3233,4.9519
2026-05-30 08:00:00,32.535,2427.2667,93.8117,32.2925,91.45,94.8333,15.4875,35.9508,18.1063,4.1654
2026-05-30 08:20:00,4.6049,1019.6098,93.978,32.5902,91.439,101.6667,15.1341,37.2098,7.4451,1.8185
,,,,,,,,,,
2026-05-30 10:00:00,40.3844,2647.367,81.544,35.6018,65.0367,18.0,17.4385,35.8156,21.7174,5.0374
2026-05-30 10:20:00,26.4708,2424.8333,93.6392,33.4375,82.1692,38.0,16.2192,36.1283,19.0905,4.4397
2026-05-30 10:40:00,69.3139,2159.2778,93.9944,37.0861,87.7583,44.0,19.1667,35.6417,18.1153,4.3075
,,,,,,,,,,
2026-05-30 11:20:00,38.1359,2871.5641,94.141,33.7628,91.3615,98.0,15.6359,35.9795,23.3097,5.4342
2026-05-30 11:40:00,36.9042,2580.5417,94.0775,33.8783,91.6067,118.0,16.3483,35.7508,20.2382,4.6877
2026-05-30 12:00:00,29.095,2369.6,94.1308,31.22,91.6667,138.0,13.5617,37.5275,17.2942,4.0595
2026-05-30 12:20:00,25.37,2251.7833,94.5933,34.5375,91.815,158.0,16.1967,36.4033,17.1179,4.0213
2026-05-30 12:40:00,20.8943,2074.4151,94.6189,33.3189,92.017,166.8333,15.7302,36.3717,16.0942,3.7913
,,,,,,,,,,
2026-05-31 08:00:00,15.135,1926.8667,70.5333,34.1217,45.615,9.8333,16.9433,33.5883,13.6125,3.1522
2026-05-31 08:20:00,22.0208,2058.5917,92.6908,31.7483,70.7392,29.8333,14.1867,35.1433,16.0092,3.8086
2026-05-31 08:40:00,17.4608,1954.1167,93.9075,32.41,85.08,49.8333,14.1975,35.3717,14.4355,3.4387
2026-05-31 09:00:00,22.8658,2184.6917,93.6458,33.4033,89.3933,69.8333,16.0267,33.5933,16.4358,3.8187
2026-05-31 09:20:00,29.4833,2626.25,93.8058,34.7008,90.7658,89.8333,16.6725,33.4275,21.0762,4.9131
2026-05-31 09:40:00,29.7908,2503.3833,93.8233,33.9542,91.5225,109.8333,16.7792,33.3417,19.5279,4.5369
2026-05-31 10:00:00,13.4367,1535.0167,93.9983,32.1667,91.8617,119.8333,13.8083,36.8633,12.1842,2.9493
,,,,,,,,,,
2026-05-31 11:00:00,26.94,2439.4333,81.3633,36.4611,70.3278,14.8333,18.7178,33.4933,20.7137,4.8567
2026-05-31 11:20:00,33.9983,2770.075,93.2192,34.2108,83.4617,34.8333,16.19,33.4925,21.6827,4.9891
2026-05-31 11:40:00,46.9308,2502.325,93.6808,35.4158,89.1333,54.8333,17.835,33.0383,20.3653,4.7943
2026-05-31 12:00:00,94.6,1992.0,93.8,34.45,90.6,55.1667,15.6,33.35,15.325,3.675
,,,,,,,,,,
2026-05-31 12:40:00,30.0921,2517.6053,94.1855,33.9132,92.1132,114.8333,16.475,33.4855,19.812,4.5792
2026-05-31 13:00:00,19.0267,2072.8,93.98,32.0792,91.885,134.8333,14.2492,35.2667,15.987,3.7762
2026-05-31 13:20:00,24.5892,2327.3083,93.8708,33.5292,91.9558,154.8333,16.2592,33.4942,17.1986,3.9908
2026-05-31 13:40:00,7.2029,1178.4857,93.88,31.2629,91.9029,160.6667,14.2086,35.3086,8.49,2.0863
,,,,,,,,,,
2026-06-01 07:20:00,11.6167,1760.5833,49.5333,39.25,39.2833,1.8333,21.6833,38.0833,14.06,3.28
2026-06-01 07:40:00,17.1325,1921.1083,86.8275,32.3142,61.605,21.8333,14.52,39.4517,14.7353,3.5146
2026-06-01 08:00:00,21.4642,2119.425,94.5042,31.93,81.3117,41.8333,13.7583,40.3442,16.4734,3.8958
2026-06-01 08:20:00,32.76,2548.1333,94.1658,33.545,88.53,61.8333,16.0933,38.6308,21.0018,4.9088
2026-06-01 08:40:00,26.32,2484.0083,94.4083,33.5842,90.7533,81.8333,16.57,38.0333,19.1709,4.4435
2026-06-01 09:00:00,21.0736,2331.0575,94.6287,33.5448,91.3253,96.3333,15.9621,37.9023,17.2661,4.0213
,,,,,,,,,,
2026-06-01 10:40:00,13.1515,1732.0606,81.1869,31.0273,65.6,16.3333,12.9919,39.9505,11.6088,2.7647
2026-06-01 11:00:00,19.4025,1630.5833,94.8167,30.8683,81.9542,36.3333,12.6633,42.0042,12.3661,3.0648
2026-06-01 11:20:00,72.3125,2252.625,94.8375,30.1375,86.9375,37.6667,13.6875,36.7875,15.4375,3.6512
,,,,,,,,,,
2026-06-01 11:20:00,27.1451,1414.2394,94.9155,33.1268,88.9127,52.5,13.1254,42.6183,11.3537,2.9175
,,,,,,,,,,
2026-06-01 12:00:00,16.05,1792.7683,93.9707,32.5963,91.2585,96.3333,15.7963,38.5622,12.7406,2.98
2026-06-01 12:20:00,11.3875,1448.4083,94.535,29.8567,91.3725,116.3333,11.4883,42.2333,10.3668,2.6196
2026-06-01 12:40:00,47.2008,2665.975,94.4625,36.7333,91.8475,136.3333,17.9525,37.75,23.2111,5.412
2026-06-01 13:00:00,41.3792,2529.8333,94.5217,34.48,92.1817,156.3333,15.6717,38.5158,20.6323,4.8331
2026-06-01 13:20:00,32.3077,2596.1319,94.3901,33.6538,92.4747,171.5,16.6286,37.9879,20.2724,4.6751
,,,,,,,,,,
2026-06-02 06:00:00,26.2182,2388.9848,73.847,36.2333,49.5197,10.8333,18.7076,37.2136,19.5048,4.5167
2026-06-02 06:20:00,30.1233,2490.4667,93.4042,34.3517,73.1708,30.8333,16.0267,37.145,18.3842,4.2132
2026-06-02 06:40:00,28.4025,2335.6,94.5142,33.1358,85.6008,50.8333,15.0333,38.6158,18.7761,4.4257
2026-06-02 07:00:00,44.1842,2839.9,94.3592,33.8583,89.7025,70.8333,15.8592,36.8858,22.3785,5.1689
2026-06-02 07:20:00,31.4625,2562.575,94.2642,34.7458,90.78,90.8333,16.8108,37.2042,20.6462,4.8152
2026-06-02 07:40:00,30.0084,2279.729,93.8673,31.0168,91.5131,108.6667,13.9019,38.0505,16.481,3.8295
,,,,,,,,,,
2026-06-02 09:00:00,17.6233,2027.4384,78.3521,36.1671,66.4767,12.0,18.3849,37.3603,15.5395,3.6219
2026-06-02 09:20:00,31.37,2595.4917,93.4833,34.8833,80.9692,32.0,17.2667,37.135,21.298,4.9578
2026-06-02 09:40:00,47.3308,2531.875,94.215,33.325,88.28,52.0,15.6225,37.1575,19.5233,4.5174
2026-06-02 10:00:00,35.0432,1794.9009,94.3,35.4631,90.5532,70.5,17.2072,38.3937,14.6597,3.5118
,,,,,,,,,,
2026-06-02 10:40:00,21.2394,1831.1743,95.0688,31.9606,92.2266,112.0,14.0826,38.8514,12.6987,3.0433
2026-06-02 11:00:00,29.98,2533.6167,94.6517,34.5517,92.1308,132.0,17.2025,37.1833,19.9532,4.6493
2026-06-02 11:20:00,29.09,2205.5,94.6983,34.1517,91.7275,152.0,15.83,38.48,17.8487,4.2142
2026-06-02 11:40:00,35.48,2306.3636,94.3564,32.0527,91.78,161.1667,14.9491,37.1109,16.7604,3.8573
,,,,,,,,,,
2026-06-03 06:00:00,30.6553,2231.4386,81.2342,34.4044,55.7167,18.8333,15.4658,37.5368,18.326,4.3217
2026-06-03 06:20:00,27.5892,2523.55,93.96,34.3358,79.5483,38.8333,16.6408,35.5883,19.8035,4.5868
2026-06-03 06:40:00,33.1267,2674.35,94.22,33.5183,87.8717,58.8333,16.1908,35.4575,21.1763,4.9182
2026-06-03 07:00:00,4.3824,974.1765,94.1588,30.5412,89.2529,61.6667,14.9118,37.0588,6.9547,1.6953
,,,,,,,,,,
2026-06-03 08:00:00,22.373,2148.5405,68.0568,43.4,60.7027,6.0,23.2568,36.2,22.6303,5.4105
2026-06-03 08:20:00,42.1883,2476.0167,91.7167,34.9175,76.2908,26.0,15.7733,35.5883,19.1291,4.4317
2026-06-03 08:40:00,45.6933,2874.7667,93.8875,35.1508,87.0025,46.0,16.825,35.4542,24.3817,5.6561
2026-06-03 09:00:00,23.9073,2097.3659,93.7878,30.6439,89.3366,52.8333,14.0756,35.6829,13.552,3.1083
,,,,,,,,,,
2026-06-03 10:20:00,24.3508,2167.7541,74.4246,39.4738,61.1672,10.0,19.441,35.9311,18.933,4.4582
2026-06-03 10:40:00,35.03,2427.9083,93.1458,34.165,77.985,30.0,16.46,35.58,18.908,4.3848
2026-06-03 11:00:00,37.3058,2067.95,94.2308,31.615,87.6775,50.0,14.715,36.33,14.4406,3.3682
2026-06-03 11:20:00,26.7897,1395.4231,94.6013,31.7897,89.5436,63.0,12.7282,40.8513,10.7238,2.7779
,,,,,,,,,,
2026-06-03 12:20:00,42.05,2715.5192,94.3038,36.3125,91.6673,130.0,17.6587,35.6529,22.9764,5.3666
2026-06-03 12:40:00,22.03,2180.98,94.272,33.068,91.676,138.3333,15.818,36.256,16.3674,3.7916
,,,,,,,,,,
2026-06-04 07:40:00,24.8,2109.6667,66.3896,37.3208,42.6563,7.8333,18.9458,32.5729,18.8873,4.3858
2026-06-04 08:00:00,19.7467,1782.4083,91.9542,29.59,67.9067,27.8333,11.1675,35.9875,12.3839,2.99
2026-06-04 08:20:00,22.3117,2070.275,93.6817,33.495,84.1142,47.8333,15.6733,34.0633,16.2902,3.8675
2026-06-04 08:40:00,25.9325,2172.0917,93.2125,31.4075,89.3633,67.8333,15.0083,32.89,14.9852,3.4523
2026-06-04 09:00:00,25.2517,1901.6667,93.6908,32.7575,90.8817,87.8333,15.8892,33.2767,13.7238,3.2467
2026-06-04 09:20:00,18.5944,1225.3178,94.4626,31.4009,91.5495,105.6667,11.115,38.3467,9.6195,2.5431
,,,,,,,,,,
2026-06-04 10:00:00,4.8786,1088.0918,94.0551,26.2939,92.2265,147.8333,7.5929,39.5204,6.8659,1.8656
2026-06-04 10:20:00,36.6642,2776.7667,94.1542,35.5892,92.355,167.8333,16.6167,32.9067,22.8344,5.3184
2026-06-04 10:40:00,35.455,2452.925,93.9542,33.9208,92.3117,187.8333,16.2733,33.6392,19.8913,4.6454
2026-06-04 11:00:00,22.14,2123.225,93.6583,33.8042,91.9667,207.8333,16.0308,33.4067,15.7107,3.6656
2026-06-04 11:20:00,13.8667,1940.0,93.9167,42.3667,91.7,208.8333,23.8667,32.6167,17.5633,4.2167
,,,,,,,,,,
2026-06-05 06:20:00,43.3772,2726.5789,80.5649,37.5386,54.543,18.8333,18.3377,33.4614,23.4673,5.4862
2026-06-05 06:40:00,42.0133,2515.5667,93.6542,34.08,79.0433,38.8333,16.7283,33.44,18.9862,4.3605
2026-06-05 07:00:00,42.2458,2855.9667,93.9875,35.0433,87.7383,58.8333,16.5317,33.4125,23.5936,5.4943
2026-06-05 07:20:00,29.5775,2348.7417,93.9167,32.5342,90.6108,78.8333,14.9967,34.1267,17.3768,4.0366
2026-06-05 07:40:00,24.0184,2142.069,93.8345,33.4655,91.2701,93.3333,16.0621,33.8345,16.913,3.9546
,,,,,,,,,,
2026-06-05 10:00:00,7.1667,1228.6667,37.1667,49.7,40.3,0.3333,26.3667,33.4,12.1733,2.9233
2026-06-05 10:20:00,33.6392,2632.675,82.4625,35.2708,61.2483,20.3333,17.6083,33.5508,21.2012,4.9026
2026-06-05 10:40:00,28.8975,2200.225,93.3008,34.415,81.8283,40.3333,17.15,33.5542,16.8662,3.9745
2026-06-05 11:00:00,75.4217,2293.087,93.8957,49.687,87.2261,44.1667,27.1,32.8043,25.6004,6.0887
,,,,,,,,,,
2026-06-05 11:00:00,0.0,731.7714,94.6971,20.8457,90.4,60.3333,1.9886,42.66,2.2897,0.8883
2026-06-05 11:20:00,54.6838,2139.973,94.8189,46.073,90.7432,66.5,23.8459,33.4108,20.8541,5.0154
,,,,,,,,,,
2026-06-05 12:20:00,12.1286,1950.0,93.8571,38.1571,92.0,136.3333,21.1286,33.6143,15.5686,3.6829
,,,,,,,,,,
2026-06-06 08:00:00,29.7178,2318.1111,77.1833,36.5156,50.5856,14.8333,18.5667,33.2278,18.1228,4.1828
2026-06-06 08:20:00,35.3175,2485.0583,93.0242,33.8792,75.4708,34.8333,16.4883,33.0642,18.9032,4.3634
